p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,diffexpressed
0.35026756784063,-2.38E-05,0,0,1,AC011467.1,NS
0.350267567845356,-2.38E-05,0,0,1,AC092924.1,NS
1,-2.39E-05,0,0,1,PDX1,NS
0.501029410556693,-2.40E-05,0.001,0.002,1,AC137561.1,NS
0.568535034676458,-2.40E-05,0,0,1,AC104051.2,NS
1,-2.40E-05,0,0,1,LINC01218,NS
0.147058123953955,-2.42E-05,0,0,1,OR4N5,NS
1,-2.42E-05,0,0,1,IGLV2-23,NS
0.892472748496594,-2.42E-05,0,0,1,AC114741.1,NS
0.946760264082137,-2.42E-05,0,0,1,IRX4,NS
0.273497949363546,-2.42E-05,0.002,0.001,1,TMEM179,NS
0.35026756784488,-2.43E-05,0,0,1,AC091564.3,NS
0.568535034683083,-2.43E-05,0,0,1,AC139887.3,NS
0.143044649390009,-2.44E-05,0,0,1,UGT2B17,NS
0.350267567842403,-2.44E-05,0,0,1,KRTAP21-1,NS
0.350267567843605,-2.44E-05,0,0,1,RESP18,NS
0.931055248331918,-2.44E-05,0,0,1,AP001471.1,NS
0.350267567842609,-2.45E-05,0,0,1,LINC00283,NS
1,-2.45E-05,0,0,1,IGKV2-29,NS
0.029893786110565,-2.46E-05,0,0,1,AL391832.1,NS
0.870977578562406,-2.46E-05,0.002,0.002,1,TTBK1,NS
0.955488163574181,-2.46E-05,0,0,1,AC004466.2,NS
1,-2.46E-05,0,0,1,CCIN,NS
1,-2.46E-05,0,0,1,DEFB133,NS
0.350267567840725,-2.46E-05,0,0,1,AC104790.1,NS
0.350267567836952,-2.47E-05,0,0,1,PRR33,NS
1,-2.47E-05,0,0,1,AC141930.2,NS
0.350267567839128,-2.48E-05,0,0,1,AL356130.1,NS
0.147058123954975,-2.49E-05,0,0,1,AP005202.2,NS
0.99999752974869,-2.49E-05,0,0,1,AP005273.2,NS
0.350267567840039,-2.50E-05,0,0,1,AC022039.1,NS
0.82935126500181,-2.50E-05,0,0,1,AL589702.1,NS
0.350267567840927,-2.52E-05,0,0,1,CFC1,NS
1,-2.53E-05,0,0,1,CLPS,NS
0.350267567842678,-2.53E-05,0,0,1,AC021860.1,NS
0.147058123953756,-2.53E-05,0,0,1,LINC01638,NS
1,-2.54E-05,0,0,1,H2BFS,NS
0.35026756784587,-2.54E-05,0,0,1,LYZL2,NS
1,-2.55E-05,0,0,1,SPATA31A3,NS
1,-2.55E-05,0,0,1,AC003001.1,NS
1,-2.55E-05,0,0,1,AC104024.1,NS
0.350267567840811,-2.56E-05,0,0,1,AC073370.1,NS
1,-2.56E-05,0,0,1,IGKV1OR-2,NS
1,-2.56E-05,0,0,1,TRAJ53,NS
1,-2.56E-05,0,0,1,AC136616.3,NS
1,-2.56E-05,0,0,1,AL133268.2,NS
0.350267567841465,-2.57E-05,0,0,1,AL132819.1,NS
1,-2.57E-05,0,0,1,AL732437.2,NS
0.350267567842399,-2.57E-05,0,0,1,AC011995.1,NS
0.350267567839,-2.57E-05,0,0,1,AL358473.2,NS
0.999999677448488,-2.59E-05,0,0,1,AL035412.1,NS
0.350267567843477,-2.59E-05,0,0,1,AL139035.1,NS
0.027981763517606,-2.60E-05,0.003,0.002,1,AC004832.5,NS
0.350267567839932,-2.61E-05,0,0,1,SPEM2,NS
1,-2.61E-05,0,0,1,AC078852.2,NS
1,-2.62E-05,0,0,1,APOA5,NS
0.536536796068789,-2.62E-05,0,0,1,VPS13A-AS1,NS
1,-2.62E-05,0,0,1,UGT1A6,NS
0.350267567842163,-2.63E-05,0,0,1,LINC02171,NS
0.565897826643098,-2.63E-05,0,0,1,AC008687.3,NS
0.350267567838628,-2.63E-05,0,0,1,AC117488.1,NS
1,-2.63E-05,0,0,1,AC013401.1,NS
1,-2.65E-05,0,0,1,AC087477.4,NS
0.839083958595806,-2.65E-05,0,0,1,ATP13A5-AS1,NS
0.568535034687283,-2.65E-05,0,0,1,LINC02168,NS
0.350267567839951,-2.67E-05,0,0,1,AC006055.1,NS
1,-2.67E-05,0,0,1,IL1F10,NS
0.568535034681047,-2.68E-05,0,0,1,DPEP2NB,NS
0.35026756783943,-2.69E-05,0,0,1,AC114291.1,NS
1,-2.69E-05,0,0,1,GCG,NS
0.14705812395399,-2.69E-05,0,0,1,AC118345.1,NS
0.350267567842471,-2.70E-05,0,0,1,COPDA1,NS
0.350267567841866,-2.70E-05,0,0,1,AC024270.2,NS
1,-2.70E-05,0,0,1,AP000755.1,NS
0.350267567843949,-2.70E-05,0,0,1,AC011196.1,NS
1,-2.70E-05,0,0,1,AC019349.1,NS
0.631315316509225,-2.72E-05,0.007,0.007,1,AL158206.1,NS
0.350267567843964,-2.72E-05,0,0,1,AL359745.1,NS
1,-2.72E-05,0,0,1,AC013275.1,NS
0.930671306700727,-2.73E-05,0,0,1,TUBB8P12,NS
0.350267567843601,-2.73E-05,0,0,1,LINC02368,NS
0.350267567843953,-2.73E-05,0,0,1,PRM3,NS
0.005038594083385,-2.74E-05,0,0.001,1,AC021220.2,NS
1,-2.74E-05,0,0,1,AL512310.9,NS
1,-2.75E-05,0,0,1,AC022893.2,NS
0.350267567840204,-2.75E-05,0,0,1,TRIM49B,NS
0.670310935910615,-2.75E-05,0,0,1,AC091435.2,NS
0.997940965000852,-2.75E-05,0,0,1,LINC02534,NS
1,-2.75E-05,0,0,1,AMY1A,NS
1,-2.76E-05,0,0,1,AC009487.1,NS
0.697132428646866,-2.76E-05,0,0,1,AL357093.1,NS
1,-2.76E-05,0,0,1,AC087190.2,NS
0.350267567843498,-2.77E-05,0,0,1,AC010333.3,NS
1,-2.77E-05,0,0,1,AC073359.1,NS
0.134009278189643,-2.77E-05,0,0,1,AC004817.2,NS
0.350267567843047,-2.78E-05,0,0,1,LINC01539,NS
0.350267567837039,-2.78E-05,0,0,1,AC007907.1,NS
1,-2.79E-05,0,0,1,LINC02852,NS
1,-2.80E-05,0,0,1,AC138969.3,NS
1,-2.80E-05,0,0,1,AC073578.5,NS
1,-2.82E-05,0,0,1,AC008549.1,NS
0.350267567841389,-2.82E-05,0,0,1,AL121988.1,NS
0.350267567844691,-2.82E-05,0,0,1,AC122134.1,NS
0.350267567843405,-2.82E-05,0,0,1,TRAJ37,NS
0.177559990773731,-2.86E-05,0,0,1,AC007638.1,NS
0.350267567837711,-2.86E-05,0,0,1,AF111169.2,NS
0.350267567840142,-2.87E-05,0,0,1,AC068672.3,NS
0.772367027934556,-2.87E-05,0,0,1,RNASE3,NS
0.350267567839738,-2.87E-05,0,0,1,AC005258.2,NS
0.350267567843967,-2.87E-05,0,0,1,IGKV1-27,NS
0.350267567845311,-2.89E-05,0,0,1,AC002091.2,NS
1,-2.89E-05,0,0,1,GTSF1L,NS
0.350267567843406,-2.89E-05,0,0,1,C11orf86,NS
1,-2.89E-05,0,0,1,AC010547.2,NS
0.902137690557637,-2.89E-05,0,0,1,AP000322.2,NS
0.350267567841665,-2.90E-05,0,0,1,AC099542.2,NS
1,-2.90E-05,0,0,1,SHANK2-AS2,NS
0.350267567842394,-2.90E-05,0,0,1,AC010857.1,NS
1,-2.90E-05,0,0,1,AC093627.6,NS
1,-2.91E-05,0,0,1,AC145625.1,NS
0.350267567842779,-2.91E-05,0,0,1,TRIM43,NS
0.03776417862309,-2.92E-05,0.001,0.001,1,RNF185-AS1,NS
0.350267567840173,-2.92E-05,0,0,1,AC004147.5,NS
0.350267567840204,-2.92E-05,0,0,1,RTL4,NS
0.350267567840549,-2.92E-05,0,0,1,AL161628.1,NS
1,-2.92E-05,0,0,1,AL163534.1,NS
1,-2.93E-05,0,0,1,FAM215A,NS
0.350267567841638,-2.93E-05,0,0,1,AL122008.1,NS
1,-2.94E-05,0,0,1,AC022188.1,NS
0.350267567840526,-2.95E-05,0,0,1,AC008761.2,NS
0.350267567842338,-2.95E-05,0,0,1,SLC9A9-AS2,NS
1,-2.95E-05,0,0,1,AL133477.3,NS
0.691482196980241,-2.95E-05,0,0,1,AC008103.1,NS
0.568535034680464,-2.95E-05,0,0,1,AC013269.2,NS
0.350267567844631,-2.96E-05,0,0,1,ZNF705B,NS
0.350267567840698,-2.96E-05,0,0,1,AC093802.2,NS
0.799299142326714,-2.97E-05,0.001,0.001,1,AC131159.2,NS
1,-2.97E-05,0,0,1,TTTY1,NS
0.350267567843203,-2.97E-05,0,0,1,AC116035.1,NS
0.350267567841315,-2.97E-05,0,0,1,IGHV1OR15-4,NS
0.350267567843417,-2.97E-05,0,0,1,TTTY21B,NS
0.742696197693385,-2.99E-05,0,0,1,LINC01644,NS
1,-3.00E-05,0,0,1,AL512624.2,NS
0.988756881268628,-3.01E-05,0,0,1,RAD51AP2,NS
0.35026756784392,-3.01E-05,0,0,1,AC087463.1,NS
0.35026756784253,-3.02E-05,0,0,1,AP003173.1,NS
0.350267567844191,-3.02E-05,0,0,1,AC005392.1,NS
1,-3.03E-05,0,0,1,AL136359.1,NS
0.350267567841814,-3.04E-05,0,0,1,DEFB103B,NS
0.350267567841542,-3.04E-05,0,0,1,FAM99A,NS
0.147058123954227,-3.05E-05,0,0,1,AL357514.1,NS
0.782123137062729,-3.06E-05,0,0,1,GAB4,NS
0.350267567842996,-3.06E-05,0,0,1,ANKRD33,NS
0.999998880626431,-3.07E-05,0,0,1,IGHV3-20,NS
0.140618407268097,-3.08E-05,0.008,0.007,1,AL513523.3,NS
0.350267567839262,-3.08E-05,0,0,1,AC109927.2,NS
1,-3.08E-05,0,0,1,AC013733.1,NS
0.695098460896676,-3.08E-05,0,0,1,AC005277.1,NS
1,-3.09E-05,0,0,1,AC002057.1,NS
0.147058123953124,-3.09E-05,0,0,1,AC120498.3,NS
0.350267567839209,-3.09E-05,0,0,1,SHISA3,NS
0.350267567843006,-3.10E-05,0,0,1,LINC01737,NS
0.350267567840366,-3.11E-05,0,0,1,AL645634.1,NS
0.594220289620378,-3.12E-05,0,0,1,IFNE,NS
1,-3.12E-05,0,0,1,GSC2,NS
0.568535034681968,-3.13E-05,0,0,1,AC090246.1,NS
0.350267567842003,-3.14E-05,0,0,1,AC243967.3,NS
0.147058123953162,-3.14E-05,0,0,1,AC131025.2,NS
0.811752482702614,-3.15E-05,0,0,1,LUZP4,NS
0.350267567841576,-3.15E-05,0,0,1,BECN2,NS
0.110327007503417,-3.15E-05,0,0,1,PNLIPRP1,NS
0.350267567836892,-3.15E-05,0,0,1,CASC22,NS
1,-3.16E-05,0,0,1,AP000431.1,NS
0.350267567840223,-3.16E-05,0,0,1,AL391415.1,NS
1,-3.16E-05,0,0,1,BHLHA9,NS
1,-3.17E-05,0,0,1,AL731537.2,NS
1,-3.18E-05,0,0,1,AL513321.2,NS
0.99999878938049,-3.18E-05,0,0,1,AP002856.3,NS
1,-3.18E-05,0,0,1,LRRC10,NS
0.147058123952337,-3.19E-05,0,0,1,SIGLEC12,NS
1,-3.19E-05,0,0,1,KRT28,NS
0.592555852417712,-3.19E-05,0,0,1,AC136612.1,NS
0.512653655513933,-3.21E-05,0,0,1,AL031056.2,NS
1,-3.21E-05,0,0,1,ACTC1,NS
1,-3.21E-05,0,0,1,MAGEB6B,NS
1,-3.22E-05,0,0,1,AC005697.3,NS
0.907049690152858,-3.22E-05,0,0,1,AL162400.1,NS
0.350267567841427,-3.22E-05,0,0,1,AC012307.1,NS
1,-3.23E-05,0,0,1,MAGEE2,NS
1,-3.23E-05,0,0,1,IGLV5-45,NS
1,-3.23E-05,0,0,1,AC098680.1,NS
1,-3.24E-05,0,0,1,AC005871.1,NS
0.350267567844881,-3.24E-05,0,0,1,AC078828.1,NS
0.350267567840572,-3.24E-05,0,0,1,HECW1-IT1,NS
0.578173872868734,-3.24E-05,0.001,0.001,1,AL118522.1,NS
0.350267567843431,-3.25E-05,0,0,1,DEFA6,NS
0.350267567843175,-3.25E-05,0,0,1,AC091917.1,NS
1,-3.26E-05,0,0,1,IQCF6,NS
0.350267567843504,-3.27E-05,0,0,1,AC009061.1,NS
1,-3.27E-05,0,0,1,TRAV6,NS
1,-3.28E-05,0,0,1,IGHV7-27,NS
0.944935323060205,-3.28E-05,0.001,0.001,1,AC010271.2,NS
0.999997936853939,-3.29E-05,0,0,1,AC092053.6,NS
0.568535034685492,-3.29E-05,0,0,1,BX470209.2,NS
0.147058123953564,-3.30E-05,0,0,1,AL953897.1,NS
0.552497315536182,-3.30E-05,0.001,0.001,1,BTNL8,NS
1,-3.30E-05,0,0,1,TNP2,NS
0.955507233487018,-3.31E-05,0,0,1,PROK1,NS
0.402610738280147,-3.32E-05,0,0,1,AC024028.1,NS
1,-3.33E-05,0,0,1,LINC01385,NS
1,-3.33E-05,0,0,1,AL356019.1,NS
1,-3.33E-05,0,0,1,MRGPRG-AS1,NS
0.350267567841452,-3.33E-05,0,0,1,AL354718.2,NS
0.848785495854866,-3.34E-05,0,0,1,AC099506.1,NS
0.765027940924528,-3.35E-05,0,0,1,AL158198.2,NS
1,-3.36E-05,0,0,1,AC104063.1,NS
0.350267567842665,-3.36E-05,0,0,1,AC016240.1,NS
0.350267567839414,-3.37E-05,0,0,1,AC069503.3,NS
0.350267567843818,-3.37E-05,0,0,1,LINC02633,NS
0.350267567842635,-3.38E-05,0,0,1,AC122683.1,NS
1,-3.39E-05,0,0,1,AC090200.1,NS
1,-3.40E-05,0,0,1,SSX4,NS
0.282216441140425,-3.40E-05,0,0,1,ADH7,NS
0.090828944653468,-3.40E-05,0.002,0.002,1,AL050343.3,NS
0.350267567844263,-3.41E-05,0,0,1,AC087667.1,NS
0.949419003891226,-3.42E-05,0,0,1,FOXJ1,NS
1,-3.42E-05,0,0,1,AC026415.1,NS
1,-3.42E-05,0,0,1,AC007326.2,NS
1,-3.43E-05,0,0,1,AC084879.2,NS
0.350267567842054,-3.43E-05,0,0,1,TTTY4C,NS
1,-3.43E-05,0,0,1,AC009531.1,NS
0.56853503468528,-3.45E-05,0,0,1,DMRT3,NS
1,-3.45E-05,0,0,1,AL713998.3,NS
0.890640195178772,-3.47E-05,0,0,1,SERPINB10,NS
1,-3.47E-05,0,0,1,LINC02075,NS
1,-3.48E-05,0,0,1,LYPD4,NS
1,-3.48E-05,0,0,1,AL136038.2,NS
0.350267567838042,-3.50E-05,0,0,1,AL109910.1,NS
1,-3.51E-05,0,0,1,AL135790.1,NS
0.350267567842224,-3.51E-05,0,0,1,AC005909.1,NS
0.350267567839109,-3.52E-05,0,0,1,FAM138C,NS
0.350267567840795,-3.52E-05,0,0,1,PISRT1,NS
1,-3.53E-05,0,0,1,TAS2R38,NS
0.861998195091053,-3.54E-05,0,0,1,AC010969.1,NS
1,-3.54E-05,0,0,1,IGKV1OR2-1,NS
0.350267567842959,-3.55E-05,0,0,1,AL139811.3,NS
0.855745917132644,-3.56E-05,0,0,1,LINC02681,NS
1,-3.57E-05,0,0,1,AL773545.1,NS
0.350267567838151,-3.57E-05,0,0,1,DEFB104B,NS
0.147058123954468,-3.59E-05,0,0,1,AP000547.2,NS
0.901799740898622,-3.59E-05,0,0,1,AL160408.3,NS
1,-3.61E-05,0,0,1,LINC02856,NS
1,-3.61E-05,0,0,1,AL139420.1,NS
1,-3.61E-05,0,0,1,AC008588.1,NS
0.594757077266242,-3.61E-05,0,0,1,LINC01863,NS
0.519950000719345,-3.62E-05,0,0,1,LINC02225,NS
0.181199654280757,-3.63E-05,0,0,1,AC003950.1,NS
0.787183851452992,-3.63E-05,0,0,1,RPS6KA2-IT1,NS
0.350267567843069,-3.63E-05,0,0,1,AL139275.1,NS
0.3502675678417,-3.65E-05,0,0,1,AC091182.2,NS
0.568535034676357,-3.66E-05,0,0,1,KIR3DL2,NS
0.350267567842409,-3.66E-05,0,0,1,NAV2-AS5,NS
0.593166026956088,-3.66E-05,0,0,1,AC099552.1,NS
0.905723537609701,-3.66E-05,0.003,0.003,1,HIST1H3D,NS
1,-3.67E-05,0,0,1,AC022915.3,NS
1,-3.68E-05,0,0,1,Z82244.1,NS
1,-3.68E-05,0,0,1,TAAR6,NS
0.756651519101882,-3.70E-05,0,0,1,SLC17A1,NS
1,-3.70E-05,0,0,1,AC124861.2,NS
0.065366262765274,-3.70E-05,0,0,1,PPP3R2,NS
1,-3.71E-05,0,0,1,AC084048.1,NS
1,-3.71E-05,0,0,1,AC092580.4,NS
0.350267567846038,-3.72E-05,0,0,1,CABP2,NS
0.56853503468239,-3.72E-05,0,0,1,AC012456.1,NS
0.594167270400002,-3.72E-05,0,0,1,SMIM2-IT1,NS
0.350267567845253,-3.73E-05,0,0,1,AC016074.1,NS
0.147058123953385,-3.73E-05,0,0,1,SMIM34A,NS
0.48651478893548,-3.73E-05,0,0,1,AC108105.1,NS
1,-3.74E-05,0,0,1,AL592464.3,NS
0.147058123954332,-3.74E-05,0,0,1,AL357793.1,NS
0.350267567846578,-3.77E-05,0,0,1,KLK9,NS
1,-3.77E-05,0,0,1,AC003986.1,NS
0.568535034679171,-3.78E-05,0,0,1,HTR5A-AS1,NS
0.999997165629338,-3.78E-05,0,0,1,AL359399.1,NS
0.728303940442453,-3.78E-05,0.001,0.001,1,CSNKA2IP,NS
0.350267567840938,-3.78E-05,0,0,1,LCE1C,NS
0.734794486110503,-3.78E-05,0,0,1,ECEL1,NS
0.803555573572085,-3.80E-05,0,0,1,LINC01761,NS
0.350267567842729,-3.80E-05,0,0,1,TBXT,NS
0.574238518325391,-3.81E-05,0.003,0.003,1,LINC02365,NS
1,-3.81E-05,0,0,1,AC000067.1,NS
0.350267567845128,-3.81E-05,0,0,1,OR5A2,NS
1,-3.82E-05,0,0,1,AC022690.2,NS
0.106273211674669,-3.82E-05,0.001,0.002,1,AC007250.1,NS
0.350267567842706,-3.84E-05,0,0,1,AC073316.2,NS
0.350267567841512,-3.85E-05,0,0,1,AC087442.1,NS
1,-3.85E-05,0,0,1,AC135776.2,NS
1,-3.85E-05,0,0,1,AC131956.1,NS
0.95113653879508,-3.87E-05,0.001,0.001,1,AC022960.2,NS
1,-3.87E-05,0,0,1,AL358176.4,NS
1,-3.88E-05,0,0,1,AC083864.1,NS
0.770789602534166,-3.89E-05,0,0,1,Z98745.1,NS
1,-3.89E-05,0,0,1,AC004448.3,NS
0.350267567842031,-3.89E-05,0,0,1,OR4B1,NS
0.568535034678951,-3.90E-05,0,0,1,AL135960.1,NS
0.357147335009945,-3.90E-05,0,0,1,FP236315.3,NS
0.350267567842312,-3.91E-05,0,0,1,HIST2H3C,NS
0.350267567841465,-3.92E-05,0,0,1,OR51A7,NS
0.846120444501887,-3.92E-05,0,0,1,AF127577.5,NS
0.350267567844611,-3.92E-05,0,0,1,AC021713.1,NS
1,-3.94E-05,0,0,1,IGHV3-63,NS
1,-3.94E-05,0,0,1,LINC01400,NS
0.600216114793641,-3.95E-05,0,0,1,AC009090.2,NS
1,-3.95E-05,0,0,1,AC019209.2,NS
0.384649980593867,-3.95E-05,0,0,1,AC016995.1,NS
1,-3.96E-05,0,0,1,TRAV16,NS
0.458600928831012,-3.97E-05,0.001,0.001,1,AC124862.1,NS
0.350267567843423,-3.98E-05,0,0,1,AP000821.1,NS
1,-3.98E-05,0,0,1,MIR124-2HG,NS
0.350267567838265,-3.98E-05,0,0,1,BARX1-DT,NS
0.999998078766093,-3.98E-05,0,0,1,AL354984.2,NS
1,-3.98E-05,0,0,1,AC025244.2,NS
1,-3.98E-05,0,0,1,AC098825.1,NS
1,-3.99E-05,0,0,1,AL591074.2,NS
0.521493139860923,-3.99E-05,0.001,0.001,1,AC012291.2,NS
0.350267567843946,-4.00E-05,0,0,1,AC100872.2,NS
1,-4.01E-05,0,0,1,EPPIN,NS
1,-4.01E-05,0,0,1,C17orf112,NS
1,-4.01E-05,0,0,1,OR13J1,NS
0.350267567837252,-4.03E-05,0,0,1,LINC01442,NS
0.131139077446256,-4.04E-05,0,0,1,LINC01686,NS
1,-4.04E-05,0,0,1,SPRR2E,NS
0.350267567839036,-4.04E-05,0,0,1,LINC02707,NS
1,-4.05E-05,0,0,1,AL135902.2,NS
0.350267567841465,-4.05E-05,0,0,1,AL161785.2,NS
1,-4.06E-05,0,0,1,LINC00368,NS
0.413142378256767,-4.06E-05,0,0,1,AL513524.1,NS
0.350267567837616,-4.06E-05,0,0,1,AC108516.1,NS
0.350267567841127,-4.06E-05,0,0,1,FOLR1,NS
1,-4.08E-05,0,0,1,AC092125.1,NS
0.459049988963952,-4.08E-05,0.022,0.021,1,AL360169.3,NS
1,-4.10E-05,0,0,1,AL591378.1,NS
0.568535034672604,-4.11E-05,0,0,1,AC022523.3,NS
0.875944563081949,-4.11E-05,0,0,1,LINC01595,NS
1,-4.12E-05,0,0,1,AC108935.1,NS
0.568535034682264,-4.12E-05,0,0,1,KHDC3L,NS
0.147058123954472,-4.12E-05,0,0,1,AC091180.4,NS
1,-4.12E-05,0,0,1,AC104472.1,NS
0.800087822435985,-4.13E-05,0.004,0.004,1,AL133492.1,NS
0.147058123954229,-4.13E-05,0,0,1,AP006287.3,NS
0.514142317459965,-4.14E-05,0,0,1,AL132711.1,NS
0.350267567841726,-4.16E-05,0,0,1,TTTY1B,NS
0.487073264226175,-4.16E-05,0.001,0.001,1,CLDN9,NS
0.350267567842323,-4.16E-05,0,0,1,AC008738.5,NS
0.390720882591627,-4.16E-05,0.001,0.001,1,AC008937.1,NS
1,-4.16E-05,0,0,1,LGALS9B,NS
0.716641537169308,-4.16E-05,0,0,1,AL137230.1,NS
1,-4.16E-05,0,0,1,LINC01046,NS
0.147058123953854,-4.17E-05,0,0,1,AL583722.3,NS
0.028202157492952,-4.17E-05,0,0,1,IZUMO3,NS
1,-4.20E-05,0,0,1,AC068672.1,NS
0.350267567843579,-4.20E-05,0,0,1,AC113615.1,NS
0.999997501526735,-4.20E-05,0,0,1,AC131210.1,NS
1,-4.21E-05,0,0,1,HNRNPCL1,NS
0.350267567842095,-4.22E-05,0,0,1,FAM138F,NS
0.350267567840007,-4.22E-05,0,0,1,KLHDC7A,NS
0.136865089549307,-4.23E-05,0,0.001,1,KCNAB1-AS1,NS
0.350267567842263,-4.24E-05,0,0,1,AP000550.2,NS
0.553082687048777,-4.25E-05,0,0,1,AL133215.1,NS
0.350267567844644,-4.25E-05,0,0,1,AC010196.1,NS
0.285544824521428,-4.27E-05,0,0,1,AC103719.1,NS
0.853466446685627,-4.27E-05,0.002,0.002,1,AC087289.2,NS
0.350267567841556,-4.28E-05,0,0,1,AC005224.1,NS
1,-4.29E-05,0,0,1,AL590648.2,NS
0.56853503467094,-4.29E-05,0,0,1,LINC00165,NS
0.350267567838838,-4.29E-05,0,0,1,AL449223.1,NS
0.42758651776103,-4.30E-05,0.001,0.001,1,CYP2C8,NS
1,-4.30E-05,0,0,1,LINC02697,NS
0.350267567843464,-4.32E-05,0,0,1,AL049829.2,NS
1,-4.32E-05,0,0,1,LINC02272,NS
0.350267567843665,-4.32E-05,0,0,1,AC021683.6,NS
0.020137410006015,-4.34E-05,0.016,0.014,1,AC137932.2,NS
1,-4.34E-05,0,0,1,AC105362.1,NS
0.568535034686083,-4.34E-05,0,0,1,TFDP3,NS
0.568535034687824,-4.35E-05,0,0,1,AC092745.1,NS
0.350267567838254,-4.35E-05,0,0,1,AL353770.3,NS
1,-4.35E-05,0,0,1,CCDC166,NS
0.350267567837755,-4.37E-05,0,0,1,PGPEP1L,NS
0.999999433285483,-4.38E-05,0,0,1,AC022486.1,NS
0.829706922421165,-4.40E-05,0.002,0.002,1,MAST4-AS1,NS
1,-4.41E-05,0,0,1,AP001085.1,NS
1,-4.41E-05,0,0,1,HNRNPCL2,NS
0.595572373955696,-4.42E-05,0,0,1,IGLV6-57,NS
0.910365723914363,-4.43E-05,0,0,1,AL355297.2,NS
0.904633685254433,-4.44E-05,0,0,1,AC026408.1,NS
0.147058123954649,-4.44E-05,0,0,1,AL136369.1,NS
1,-4.44E-05,0,0,1,H2BFWT,NS
0.61997601484368,-4.45E-05,0,0,1,H3F3C,NS
0.543112406121982,-4.45E-05,0,0,1,AL359853.2,NS
0.981697898835756,-4.46E-05,0.001,0.001,1,AC124242.3,NS
1,-4.46E-05,0,0,1,AC005789.1,NS
0.568535034674151,-4.46E-05,0,0,1,LINC01820,NS
0.568535034677954,-4.47E-05,0,0,1,C12orf80,NS
1,-4.47E-05,0,0,1,AL513128.2,NS
0.350267567845193,-4.48E-05,0,0,1,OR5M11,NS
0.973349996651319,-4.49E-05,0,0,1,CHIA,NS
0.350267567841139,-4.49E-05,0,0,1,AL161668.2,NS
0.425961666756027,-4.49E-05,0,0,1,AC105999.1,NS
1,-4.49E-05,0,0,1,CD1B,NS
1,-4.50E-05,0,0,1,AC092265.1,NS
0.960180297553313,-4.50E-05,0,0,1,HIST3H3,NS
1,-4.51E-05,0,0,1,AC060814.4,NS
0.95300443034487,-4.51E-05,0,0,1,AC005790.1,NS
0.350267567842141,-4.52E-05,0,0,1,WFDC12,NS
1,-4.52E-05,0,0,1,AP000867.5,NS
0.350267567843427,-4.52E-05,0,0,1,TRBV14,NS
0.430930171292472,-4.52E-05,0,0,1,AC112236.2,NS
0.350267567843352,-4.52E-05,0,0,1,PTH2,NS
0.517946870378717,-4.53E-05,0,0,1,RASSF10-DT,NS
1,-4.54E-05,0,0,1,AC093714.2,NS
0.903377312966184,-4.55E-05,0,0,1,OTOP2,NS
1,-4.55E-05,0,0,1,AC148477.1,NS
0.365621088082612,-4.56E-05,0,0,1,OR2J2,NS
0.350267567841397,-4.57E-05,0,0,1,AC092958.3,NS
0.944527901205172,-4.58E-05,0,0,1,AP001547.1,NS
0.350267567845069,-4.58E-05,0,0,1,VGLL2,NS
0.568535034687486,-4.59E-05,0,0,1,AC003688.2,NS
1,-4.60E-05,0,0,1,LGALS13,NS
1,-4.62E-05,0,0,1,LCE2C,NS
0.531510807260161,-4.62E-05,0.001,0.001,1,AP003128.1,NS
1,-4.62E-05,0,0,1,AL133329.1,NS
0.350267567841523,-4.62E-05,0,0,1,AC051649.1,NS
0.350267567845167,-4.64E-05,0,0,1,AC099398.1,NS
0.350267567841033,-4.64E-05,0,0,1,KNCN,NS
0.999997922651548,-4.64E-05,0,0,1,AL132990.1,NS
0.000262190065495,-4.65E-05,0.047,0.052,1,PLCD1,NS
0.366532545295877,-4.65E-05,0,0,1,AL121578.2,NS
1,-4.66E-05,0,0,1,AC090398.2,NS
1,-4.67E-05,0,0,1,AC100775.1,NS
0.35026756784549,-4.67E-05,0,0,1,AL353579.1,NS
0.152033131016857,-4.68E-05,0.004,0.005,1,AC004908.3,NS
0.350267567843528,-4.70E-05,0,0,1,OR8D4,NS
0.350267567844974,-4.70E-05,0,0,1,AP001042.2,NS
0.350267567845027,-4.71E-05,0,0,1,AC100858.2,NS
1,-4.71E-05,0,0,1,NANOS2,NS
1,-4.71E-05,0,0,1,TRAJ23,NS
0.350267567845253,-4.71E-05,0,0,1,HMHB1,NS
0.595316982140357,-4.72E-05,0,0,1,SLC25A52,NS
0.90252344061306,-4.72E-05,0,0,1,AL138812.1,NS
0.350267567843006,-4.73E-05,0,0,1,AC078916.1,NS
1,-4.74E-05,0,0,1,AC010982.1,NS
1,-4.74E-05,0,0,1,FAM138A,NS
1,-4.75E-05,0,0,1,LINC01490,NS
0.147058123954687,-4.75E-05,0,0,1,AL512310.10,NS
0.350267567841878,-4.75E-05,0,0,1,SPANXC,NS
0.767552977830871,-4.76E-05,0,0,1,AC009134.1,NS
0.509147827081195,-4.77E-05,0,0,1,C10orf91,NS
1,-4.77E-05,0,0,1,AC090338.1,NS
0.350267567841777,-4.78E-05,0,0,1,AC018695.8,NS
1,-4.78E-05,0,0,1,OR10A3,NS
0.147058123953346,-4.79E-05,0,0,1,AL356277.2,NS
0.568535034679711,-4.79E-05,0,0,1,AC023161.1,NS
1,-4.79E-05,0,0,1,LINC01082,NS
